Time,Angelo HQ SF Eel Gage Water Temp Outside CS450 degC,Angelo HQ SF Eel Gage Water Temp Outside degC
12/18/2020 0:20,7.736,
12/18/2020 0:25,7.727,
12/18/2020 0:30,7.719,
12/18/2020 0:35,7.711,
12/18/2020 0:40,7.701,
12/18/2020 0:45,7.693,
12/18/2020 0:50,7.685,
12/18/2020 0:55,7.677,
12/18/2020 1:00,7.668,
12/18/2020 1:05,7.658,
12/18/2020 1:10,7.65,
12/18/2020 1:15,7.641,
12/18/2020 1:20,7.632,
12/18/2020 1:25,7.621,
12/18/2020 1:30,7.61,
12/18/2020 1:35,7.6,
12/18/2020 1:40,7.591,
12/18/2020 1:45,7.582,
12/18/2020 1:50,7.573,
12/18/2020 1:55,7.564,
12/18/2020 2:00,7.555,
12/18/2020 2:05,7.547,
12/18/2020 2:10,7.538,
12/18/2020 2:15,7.529,
12/18/2020 2:20,7.52,
12/18/2020 2:25,7.512,
12/18/2020 2:30,7.503,
12/18/2020 2:35,7.494,
12/18/2020 2:40,7.485,
12/18/2020 2:45,7.476,
12/18/2020 2:50,7.467,
12/18/2020 2:55,7.458,
12/18/2020 3:00,7.448,
12/18/2020 3:05,7.44,
12/18/2020 3:10,7.431,
12/18/2020 3:15,7.421,
12/18/2020 3:20,7.411,
12/18/2020 3:25,7.402,
12/18/2020 3:30,7.393,
12/18/2020 3:35,7.383,
12/18/2020 3:40,7.374,
12/18/2020 3:45,7.364,
12/18/2020 3:50,7.355,
12/18/2020 3:55,7.345,
12/18/2020 4:00,7.336,
12/18/2020 4:05,7.327,
12/18/2020 4:10,7.319,
12/18/2020 4:15,7.309,
12/18/2020 4:20,7.299,
12/18/2020 4:25,7.288,
12/18/2020 4:30,7.277,
12/18/2020 4:35,7.266,
12/18/2020 4:40,7.255,
12/18/2020 4:45,7.244,
12/18/2020 4:50,7.233,
12/18/2020 4:55,7.222,
12/18/2020 5:00,7.213,
12/18/2020 5:05,7.204,
12/18/2020 5:10,7.194,
12/18/2020 5:15,7.184,
12/18/2020 5:20,7.173,
12/18/2020 5:25,7.163,
12/18/2020 5:30,7.153,
12/18/2020 5:35,7.144,
12/18/2020 5:40,7.134,
12/18/2020 5:45,7.124,
12/18/2020 5:50,7.114,
12/18/2020 5:55,7.103,
12/18/2020 6:00,7.093,
12/18/2020 6:05,7.082,
12/18/2020 6:10,7.072,
12/18/2020 6:15,7.062,
12/18/2020 6:20,7.053,
12/18/2020 6:25,7.044,
12/18/2020 6:30,7.034,
12/18/2020 6:35,7.024,
12/18/2020 6:40,7.015,
12/18/2020 6:45,7.006,
12/18/2020 6:50,6.996,
12/18/2020 6:55,6.987,
12/18/2020 7:00,6.978,
12/18/2020 7:05,6.968,
12/18/2020 7:10,6.957,
12/18/2020 7:15,6.948,
12/18/2020 7:20,6.939,
12/18/2020 7:25,6.929,
12/18/2020 7:30,6.919,
12/18/2020 7:35,6.91,
12/18/2020 7:40,6.9,
12/18/2020 7:45,6.892,
12/18/2020 7:50,6.883,
12/18/2020 7:55,6.874,
12/18/2020 8:00,6.865,
12/18/2020 8:05,6.856,
12/18/2020 8:10,6.847,
12/18/2020 8:15,6.839,
12/18/2020 8:20,6.83,
12/18/2020 8:25,6.822,
12/18/2020 8:30,6.813,
12/18/2020 8:35,6.805,
12/18/2020 8:40,6.795,
12/18/2020 8:45,6.786,
12/18/2020 8:50,6.778,
12/18/2020 8:55,6.77,
12/18/2020 9:00,6.762,
12/18/2020 9:05,6.755,
12/18/2020 9:10,6.747,
12/18/2020 9:15,6.739,
12/18/2020 9:20,6.731,
12/18/2020 9:25,6.722,
12/18/2020 9:30,6.714,
12/18/2020 9:35,6.705,
12/18/2020 9:40,6.697,
12/18/2020 9:45,6.689,
12/18/2020 9:50,6.681,
12/18/2020 9:55,6.675,
12/18/2020 10:00,6.668,
12/18/2020 10:05,6.662,
12/18/2020 10:10,6.656,
12/18/2020 10:15,6.65,
12/18/2020 10:20,6.645,
12/18/2020 10:25,6.64,
12/18/2020 10:30,6.635,
12/18/2020 10:35,6.63,
12/18/2020 10:40,6.625,
12/18/2020 10:45,6.622,
12/18/2020 10:50,6.618,
12/18/2020 10:55,6.613,
12/18/2020 11:00,6.608,
12/18/2020 11:05,6.603,
12/18/2020 11:10,6.599,
12/18/2020 11:15,6.595,
12/18/2020 11:20,6.592,
12/18/2020 11:25,6.589,
12/18/2020 11:30,6.587,
12/18/2020 11:35,6.585,
12/18/2020 11:40,6.584,
12/18/2020 11:45,6.582,
12/18/2020 11:50,6.581,
12/18/2020 11:55,6.58,
12/18/2020 12:00,6.58,
12/18/2020 12:05,6.58,
12/18/2020 12:10,6.58,
12/18/2020 12:15,6.58,
12/18/2020 12:20,6.581,
12/18/2020 12:25,6.583,
12/18/2020 12:30,6.585,
12/18/2020 12:35,6.587,
12/18/2020 12:40,6.589,
12/18/2020 12:45,6.592,
12/18/2020 12:50,6.595,
12/18/2020 12:55,6.598,
12/18/2020 13:00,6.601,
12/18/2020 13:05,6.604,
12/18/2020 13:10,6.607,
12/18/2020 13:15,6.611,
12/18/2020 13:20,6.616,
12/18/2020 13:25,6.623,
12/18/2020 13:30,6.63,
12/18/2020 13:35,6.637,
12/18/2020 13:40,6.645,
12/18/2020 13:45,6.653,
12/18/2020 13:50,6.662,
12/18/2020 13:55,6.671,
12/18/2020 14:00,6.68,
12/18/2020 14:05,6.691,
12/18/2020 14:10,6.703,
12/18/2020 14:15,6.715,
12/18/2020 14:20,6.727,
12/18/2020 14:25,6.74,
12/18/2020 14:30,6.753,
12/18/2020 14:35,6.767,
12/18/2020 14:40,6.779,
12/18/2020 14:45,6.79,
12/18/2020 14:50,6.798,
12/18/2020 14:55,6.806,
12/18/2020 15:00,6.813,
12/18/2020 15:05,6.818,
12/18/2020 15:10,6.822,
12/18/2020 15:15,6.825,
12/18/2020 15:20,6.828,
12/18/2020 15:25,6.829,
12/18/2020 15:30,6.83,
12/18/2020 15:35,6.831,
12/18/2020 15:40,6.831,
12/18/2020 15:45,6.83,
12/18/2020 15:50,6.828,
12/18/2020 15:55,6.825,
12/18/2020 16:00,6.824,
12/18/2020 16:05,6.822,
12/18/2020 16:10,6.822,
12/18/2020 16:15,6.822,
12/18/2020 16:20,6.823,
12/18/2020 16:25,6.824,
12/18/2020 16:30,6.825,
12/18/2020 16:35,6.827,
12/18/2020 16:40,6.828,
12/18/2020 16:45,6.829,
12/18/2020 16:50,6.83,
12/18/2020 16:55,6.831,
12/18/2020 17:00,6.831,
12/18/2020 17:05,6.831,
12/18/2020 17:10,6.83,
12/18/2020 17:15,6.83,
12/18/2020 17:20,6.829,
12/18/2020 17:25,6.828,
12/18/2020 17:30,6.826,
12/18/2020 17:35,6.824,
12/18/2020 17:40,6.822,
12/18/2020 17:45,6.82,
12/18/2020 17:50,6.818,
12/18/2020 17:55,6.814,
12/18/2020 18:00,6.811,
12/18/2020 18:05,6.808,
12/18/2020 18:10,6.804,
12/18/2020 18:15,6.8,
12/18/2020 18:20,6.796,
12/18/2020 18:25,6.792,
12/18/2020 18:30,6.788,
12/18/2020 18:35,6.784,
12/18/2020 18:40,6.78,
12/18/2020 18:45,6.775,
12/18/2020 18:50,6.77,
12/18/2020 18:55,6.765,
12/18/2020 19:00,6.761,
12/18/2020 19:05,6.756,
12/18/2020 19:10,6.752,
12/18/2020 19:15,6.748,
12/18/2020 19:20,6.743,
12/18/2020 19:25,6.739,
12/18/2020 19:30,6.736,
12/18/2020 19:35,6.732,
12/18/2020 19:40,6.728,
12/18/2020 19:45,6.724,
12/18/2020 19:50,6.72,
12/18/2020 19:55,6.715,
12/18/2020 20:00,6.71,
12/18/2020 20:05,6.705,
12/18/2020 20:10,6.7,
12/18/2020 20:15,6.696,
12/18/2020 20:20,6.691,
12/18/2020 20:25,6.687,
12/18/2020 20:30,6.682,
12/18/2020 20:35,6.678,
12/18/2020 20:40,6.673,
12/18/2020 20:45,6.668,
12/18/2020 20:50,6.663,
12/18/2020 20:55,6.658,
12/18/2020 21:00,6.652,
12/18/2020 21:05,6.647,
12/18/2020 21:10,6.642,
12/18/2020 21:15,6.637,
12/18/2020 21:20,6.631,
12/18/2020 21:25,6.625,
12/18/2020 21:30,6.619,
12/18/2020 21:35,6.612,
12/18/2020 21:40,6.605,
12/18/2020 21:45,6.599,
12/18/2020 21:50,6.593,
12/18/2020 21:55,6.586,
12/18/2020 22:00,6.579,
12/18/2020 22:05,6.572,
12/18/2020 22:10,6.565,
12/18/2020 22:15,6.558,
12/18/2020 22:20,6.552,
12/18/2020 22:25,6.546,
12/18/2020 22:30,6.541,
12/18/2020 22:35,6.535,
12/18/2020 22:40,6.529,
12/18/2020 22:45,6.523,
12/18/2020 22:50,6.516,
12/18/2020 22:55,6.51,
12/18/2020 23:00,6.504,
12/18/2020 23:05,6.498,
12/18/2020 23:10,6.492,
12/18/2020 23:15,6.485,
12/18/2020 23:20,6.478,
12/18/2020 23:25,6.472,
12/18/2020 23:30,6.466,
12/18/2020 23:35,6.46,
12/18/2020 23:40,6.455,
12/18/2020 23:45,6.449,
12/18/2020 23:50,6.442,
12/18/2020 23:55,6.435,
12/19/2020 0:00,6.429,
12/19/2020 0:05,6.423,
12/19/2020 0:10,6.416,
12/19/2020 0:15,6.41,
12/19/2020 0:20,6.405,
12/19/2020 0:25,6.399,
12/19/2020 0:30,6.393,
12/19/2020 0:35,6.387,
12/19/2020 0:40,6.38,
12/19/2020 0:45,6.373,
12/19/2020 0:50,6.366,
12/19/2020 0:55,6.359,
12/19/2020 1:00,6.352,
12/19/2020 1:05,6.347,
12/19/2020 1:10,6.341,
12/19/2020 1:15,6.336,
12/19/2020 1:20,6.329,
12/19/2020 1:25,6.324,
12/19/2020 1:30,6.318,
12/19/2020 1:35,6.312,
12/19/2020 1:40,6.306,
12/19/2020 1:45,6.301,
12/19/2020 1:50,6.294,
12/19/2020 1:55,6.288,
12/19/2020 2:00,6.282,
12/19/2020 2:05,6.277,
12/19/2020 2:10,6.271,
12/19/2020 2:15,6.266,
12/19/2020 2:20,6.261,
12/19/2020 2:25,6.256,
12/19/2020 2:30,6.252,
12/19/2020 2:35,6.245,
12/19/2020 2:40,6.24,
12/19/2020 2:45,6.234,
12/19/2020 2:50,6.229,
12/19/2020 2:55,6.224,
12/19/2020 3:00,6.219,
12/19/2020 3:05,6.214,
12/19/2020 3:10,6.208,
12/19/2020 3:15,6.203,
12/19/2020 3:20,6.198,
12/19/2020 3:25,6.192,
12/19/2020 3:30,6.188,
12/19/2020 3:35,6.182,
12/19/2020 3:40,6.176,
12/19/2020 3:45,6.17,
12/19/2020 3:50,6.164,
12/19/2020 3:55,6.158,
12/19/2020 4:00,6.152,
12/19/2020 4:05,6.147,
12/19/2020 4:10,6.14,
12/19/2020 4:15,6.135,
12/19/2020 4:20,6.13,
12/19/2020 4:25,6.125,
12/19/2020 4:30,6.119,
12/19/2020 4:35,6.113,
12/19/2020 4:40,6.108,
12/19/2020 4:45,6.102,
12/19/2020 4:50,6.096,
12/19/2020 4:55,6.09,
12/19/2020 5:00,6.083,
12/19/2020 5:05,6.077,
12/19/2020 5:10,6.072,
12/19/2020 5:15,6.065,
12/19/2020 5:20,6.06,
12/19/2020 5:25,6.053,
12/19/2020 5:30,6.047,
12/19/2020 5:35,6.04,
12/19/2020 5:40,6.033,
12/19/2020 5:45,6.027,
12/19/2020 5:50,6.02,
12/19/2020 5:55,6.014,
12/19/2020 6:00,6.007,
12/19/2020 6:05,6,
12/19/2020 6:10,5.994,
12/19/2020 6:15,5.987,
12/19/2020 6:20,5.98,
12/19/2020 6:25,5.974,
12/19/2020 6:30,5.967,
12/19/2020 6:35,5.96,
12/19/2020 6:40,5.953,
12/19/2020 6:45,5.946,
12/19/2020 6:50,5.939,
12/19/2020 6:55,5.932,
12/19/2020 7:00,5.924,
12/19/2020 7:05,5.916,
12/19/2020 7:10,5.909,
12/19/2020 7:15,5.902,
12/19/2020 7:20,5.895,
12/19/2020 7:25,5.887,
12/19/2020 7:30,5.88,
12/19/2020 7:35,5.873,
12/19/2020 7:40,5.866,
12/19/2020 7:45,5.86,
12/19/2020 7:50,5.852,
12/19/2020 7:55,5.845,
12/19/2020 8:00,5.84,
12/19/2020 8:05,5.835,
12/19/2020 8:10,5.83,
12/19/2020 8:15,5.826,
12/19/2020 8:20,5.822,
12/19/2020 8:25,5.819,
12/19/2020 8:30,5.813,
12/19/2020 8:35,5.807,
12/19/2020 8:40,5.8,
12/19/2020 8:45,5.794,
12/19/2020 8:50,5.788,
12/19/2020 8:55,5.782,
12/19/2020 9:00,5.779,
12/19/2020 9:05,5.776,
12/19/2020 9:10,5.773,
12/19/2020 9:15,5.767,
12/19/2020 9:20,5.76,
12/19/2020 9:25,5.754,
12/19/2020 9:30,5.748,
12/19/2020 9:35,5.741,
12/19/2020 9:40,5.736,
12/19/2020 9:45,5.731,
12/19/2020 9:50,5.725,
12/19/2020 9:55,5.72,
12/19/2020 10:00,5.716,
12/19/2020 10:05,5.711,
12/19/2020 10:10,5.708,
12/19/2020 10:15,5.704,
12/19/2020 10:20,5.702,
12/19/2020 10:25,5.7,
12/19/2020 10:30,5.699,
12/19/2020 10:35,5.698,
12/19/2020 10:40,5.698,
12/19/2020 10:45,5.699,
12/19/2020 10:50,5.7,
12/19/2020 10:55,5.7,
12/19/2020 11:00,5.702,
12/19/2020 11:05,5.706,
12/19/2020 11:10,5.711,
12/19/2020 11:15,5.715,
12/19/2020 11:20,5.718,
12/19/2020 11:25,5.721,
12/19/2020 11:30,5.722,
12/19/2020 11:35,5.724,
12/19/2020 11:40,5.725,
12/19/2020 11:45,5.724,
12/19/2020 11:50,5.723,
12/19/2020 11:55,5.725,
12/19/2020 12:00,5.728,
12/19/2020 12:05,5.731,
12/19/2020 12:10,5.736,
12/19/2020 12:15,5.744,
12/19/2020 12:20,5.75,
12/19/2020 12:25,5.757,
12/19/2020 12:30,5.763,
12/19/2020 12:35,5.771,
12/19/2020 12:40,5.779,
12/19/2020 12:45,5.789,
12/19/2020 12:50,5.799,
12/19/2020 12:55,5.812,
12/19/2020 13:00,5.823,
12/19/2020 13:05,5.835,
12/19/2020 13:10,5.845,
12/19/2020 13:15,5.854,
12/19/2020 13:20,5.864,
12/19/2020 13:25,5.874,
12/19/2020 13:30,5.886,
12/19/2020 13:35,5.896,
12/19/2020 13:40,5.906,
12/19/2020 13:45,5.916,
12/19/2020 13:50,5.927,
12/19/2020 13:55,5.936,
12/19/2020 14:00,5.945,
12/19/2020 14:05,5.953,
12/19/2020 14:10,5.962,
12/19/2020 14:15,5.97,
12/19/2020 14:20,5.977,
12/19/2020 14:25,5.984,
12/19/2020 14:30,5.991,
12/19/2020 14:35,5.997,
12/19/2020 14:40,6.003,
12/19/2020 14:45,6.01,
12/19/2020 14:50,6.017,
12/19/2020 14:55,6.025,
12/19/2020 15:00,6.034,
12/19/2020 15:05,6.042,
12/19/2020 15:10,6.051,
12/19/2020 15:15,6.06,
12/19/2020 15:20,6.07,
12/19/2020 15:25,6.081,
12/19/2020 15:30,6.09,
12/19/2020 15:35,6.098,
12/19/2020 15:40,6.105,
12/19/2020 15:45,6.111,
12/19/2020 15:50,6.114,
12/19/2020 15:55,6.117,
12/19/2020 16:00,6.117,
12/19/2020 16:05,6.117,
12/19/2020 16:10,6.118,
12/19/2020 16:15,6.118,
12/19/2020 16:20,6.118,
12/19/2020 16:25,6.119,
12/19/2020 16:30,6.12,
12/19/2020 16:35,6.121,
12/19/2020 16:40,6.121,
12/19/2020 16:45,6.123,
12/19/2020 16:50,6.124,
12/19/2020 16:55,6.125,
12/19/2020 17:00,6.126,
12/19/2020 17:05,6.128,
12/19/2020 17:10,6.13,
12/19/2020 17:15,6.132,
12/19/2020 17:20,6.135,
12/19/2020 17:25,6.138,
12/19/2020 17:30,6.141,
12/19/2020 17:35,6.144,
12/19/2020 17:40,6.148,
12/19/2020 17:45,6.152,
12/19/2020 17:50,6.156,
12/19/2020 17:55,6.159,
12/19/2020 18:00,6.163,
12/19/2020 18:05,6.166,
12/19/2020 18:10,6.17,
12/19/2020 18:15,6.173,
12/19/2020 18:20,6.176,
12/19/2020 18:25,6.179,
12/19/2020 18:30,6.182,
12/19/2020 18:35,6.185,
12/19/2020 18:40,6.187,
12/19/2020 18:45,6.189,
12/19/2020 18:50,6.191,
12/19/2020 18:55,6.192,
12/19/2020 19:00,6.193,
12/19/2020 19:05,6.194,
12/19/2020 19:10,6.196,
12/19/2020 19:15,6.197,
12/19/2020 19:20,6.198,
12/19/2020 19:25,6.2,
12/19/2020 19:30,6.201,
12/19/2020 19:35,6.202,
12/19/2020 19:40,6.204,
12/19/2020 19:45,6.205,
12/19/2020 19:50,6.206,
12/19/2020 19:55,6.206,
12/19/2020 20:00,6.207,
12/19/2020 20:05,6.207,
12/19/2020 20:10,6.207,
12/19/2020 20:15,6.208,
12/19/2020 20:20,6.208,
12/19/2020 20:25,6.208,
12/19/2020 20:30,6.208,
12/19/2020 20:35,6.208,
12/19/2020 20:40,6.208,
12/19/2020 20:45,6.208,
12/19/2020 20:50,6.208,
12/19/2020 20:55,6.209,
12/19/2020 21:00,6.209,
12/19/2020 21:05,6.209,
12/19/2020 21:10,6.21,
12/19/2020 21:15,6.21,
12/19/2020 21:20,6.21,
12/19/2020 21:25,6.211,
12/19/2020 21:30,6.211,
12/19/2020 21:35,6.211,
12/19/2020 21:40,6.211,
12/19/2020 21:45,6.211,
12/19/2020 21:50,6.211,
12/19/2020 21:55,6.211,
12/19/2020 22:00,6.211,
12/19/2020 22:05,6.212,
12/19/2020 22:10,6.212,
12/19/2020 22:15,6.212,
12/19/2020 22:20,6.213,
12/19/2020 22:25,6.214,
12/19/2020 22:30,6.215,
12/19/2020 22:35,6.216,
12/19/2020 22:40,6.217,
12/19/2020 22:45,6.218,
12/19/2020 22:50,6.219,
12/19/2020 22:55,6.221,
12/19/2020 23:00,6.222,
12/19/2020 23:05,6.223,
12/19/2020 23:10,6.223,
12/19/2020 23:15,6.224,
12/19/2020 23:20,6.225,
12/19/2020 23:25,6.226,
12/19/2020 23:30,6.226,
12/19/2020 23:35,6.227,
12/19/2020 23:40,6.227,
12/19/2020 23:45,6.228,
12/19/2020 23:50,6.228,
12/19/2020 23:55,6.228,
12/20/2020 0:00,6.228,
12/20/2020 0:05,6.228,
12/20/2020 0:10,6.228,
12/20/2020 0:15,6.227,
12/20/2020 0:20,6.227,
12/20/2020 0:25,6.227,
12/20/2020 0:30,6.226,
12/20/2020 0:35,6.226,
12/20/2020 0:40,6.225,
12/20/2020 0:45,6.224,
12/20/2020 0:50,6.224,
12/20/2020 0:55,6.223,
12/20/2020 1:00,6.222,
12/20/2020 1:05,6.221,
12/20/2020 1:10,6.219,
12/20/2020 1:15,6.218,
12/20/2020 1:20,6.217,
12/20/2020 1:25,6.216,
12/20/2020 1:30,6.214,
12/20/2020 1:35,6.212,
12/20/2020 1:40,6.211,
12/20/2020 1:45,6.209,
12/20/2020 1:50,6.207,
12/20/2020 1:55,6.205,
12/20/2020 2:00,6.203,
12/20/2020 2:05,6.201,
12/20/2020 2:10,6.199,
12/20/2020 2:15,6.196,
12/20/2020 2:20,6.194,
12/20/2020 2:25,6.191,
12/20/2020 2:30,6.188,
12/20/2020 2:35,6.186,
12/20/2020 2:40,6.184,
12/20/2020 2:45,6.182,
12/20/2020 2:50,6.18,
12/20/2020 2:55,6.178,
12/20/2020 3:00,6.177,
12/20/2020 3:05,6.175,
12/20/2020 3:10,6.173,
12/20/2020 3:15,6.171,
12/20/2020 3:20,6.169,
12/20/2020 3:25,6.166,
12/20/2020 3:30,6.164,
12/20/2020 3:35,6.163,
12/20/2020 3:40,6.16,
12/20/2020 3:45,6.158,
12/20/2020 3:50,6.156,
12/20/2020 3:55,6.154,
12/20/2020 4:00,6.152,
12/20/2020 4:05,6.151,
12/20/2020 4:10,6.149,
12/20/2020 4:15,6.147,
12/20/2020 4:20,6.145,
12/20/2020 4:25,6.143,
12/20/2020 4:30,6.141,
12/20/2020 4:35,6.139,
12/20/2020 4:40,6.138,
12/20/2020 4:45,6.136,
12/20/2020 4:50,6.135,
12/20/2020 4:55,6.133,
12/20/2020 5:00,6.132,
12/20/2020 5:05,6.131,
12/20/2020 5:10,6.13,
12/20/2020 5:15,6.13,
12/20/2020 5:20,6.129,
12/20/2020 5:25,6.128,
12/20/2020 5:30,6.128,
12/20/2020 5:35,6.127,
12/20/2020 5:40,6.127,
12/20/2020 5:45,6.126,
12/20/2020 5:50,6.126,
12/20/2020 5:55,6.125,
12/20/2020 6:00,6.124,
12/20/2020 6:05,6.124,
12/20/2020 6:10,6.123,
12/20/2020 6:15,6.123,
12/20/2020 6:20,6.122,
12/20/2020 6:25,6.121,
12/20/2020 6:30,6.121,
12/20/2020 6:35,6.12,
12/20/2020 6:40,6.12,
12/20/2020 6:45,6.119,
12/20/2020 6:50,6.119,
12/20/2020 6:55,6.118,
12/20/2020 7:00,6.117,
12/20/2020 7:05,6.117,
12/20/2020 7:10,6.116,
12/20/2020 7:15,6.116,
12/20/2020 7:20,6.116,
12/20/2020 7:25,6.116,
12/20/2020 7:30,6.116,
12/20/2020 7:35,6.115,
12/20/2020 7:40,6.116,
12/20/2020 7:45,6.116,
12/20/2020 7:50,6.116,
12/20/2020 7:55,6.116,
12/20/2020 8:00,6.117,
12/20/2020 8:05,6.118,
12/20/2020 8:10,6.119,
12/20/2020 8:15,6.12,
12/20/2020 8:20,6.121,
12/20/2020 8:25,6.122,
12/20/2020 8:30,6.123,
12/20/2020 8:35,6.124,
12/20/2020 8:40,6.125,
12/20/2020 8:45,6.126,
12/20/2020 8:50,6.128,
12/20/2020 8:55,6.13,
12/20/2020 9:00,6.132,
12/20/2020 9:05,6.135,
12/20/2020 9:10,6.138,
12/20/2020 9:15,6.141,
12/20/2020 9:20,6.146,
12/20/2020 9:25,6.15,
12/20/2020 9:30,6.153,
12/20/2020 9:35,6.156,
12/20/2020 9:40,6.158,
12/20/2020 9:45,6.162,
12/20/2020 9:50,6.166,
12/20/2020 9:55,6.173,
12/20/2020 10:00,6.179,
12/20/2020 10:05,6.185,
12/20/2020 10:10,6.191,
12/20/2020 10:15,6.198,
12/20/2020 10:20,6.203,
12/20/2020 10:25,6.21,
12/20/2020 10:30,6.218,
12/20/2020 10:35,6.226,
12/20/2020 10:40,6.233,
12/20/2020 10:45,6.238,
12/20/2020 10:50,6.244,
12/20/2020 10:55,6.248,
12/20/2020 11:00,6.254,
12/20/2020 11:05,6.261,
12/20/2020 11:10,6.267,
12/20/2020 11:15,6.274,
12/20/2020 11:20,6.28,
12/20/2020 11:25,6.288,
12/20/2020 11:30,6.295,
12/20/2020 11:35,6.302,
12/20/2020 11:40,6.308,
12/20/2020 11:45,6.314,
12/20/2020 11:50,6.32,
12/20/2020 11:55,6.328,
12/20/2020 12:00,6.334,
12/20/2020 12:05,6.341,
12/20/2020 12:10,6.347,
12/20/2020 12:15,6.353,
12/20/2020 12:20,6.359,
12/20/2020 12:25,6.366,
12/20/2020 12:30,6.373,
12/20/2020 12:35,6.379,
12/20/2020 12:40,6.387,
12/20/2020 12:45,6.393,
12/20/2020 12:50,6.401,
12/20/2020 12:55,6.408,
12/20/2020 13:00,6.414,
12/20/2020 13:05,6.42,
12/20/2020 13:10,6.427,
12/20/2020 13:15,6.435,
12/20/2020 13:20,6.442,
12/20/2020 13:25,6.451,
12/20/2020 13:30,6.46,
12/20/2020 13:35,6.469,
12/20/2020 13:40,6.479,
12/20/2020 13:45,6.488,
12/20/2020 13:50,6.497,
12/20/2020 13:55,6.506,
12/20/2020 14:00,6.515,
12/20/2020 14:05,6.524,
12/20/2020 14:10,6.534,
12/20/2020 14:15,6.543,
12/20/2020 14:20,6.552,
12/20/2020 14:25,6.562,
12/20/2020 14:30,6.57,
12/20/2020 14:35,6.579,
12/20/2020 14:40,6.588,
12/20/2020 14:45,6.597,
12/20/2020 14:50,6.607,
12/20/2020 14:55,6.618,
12/20/2020 15:00,6.63,
12/20/2020 15:05,6.642,
12/20/2020 15:10,6.654,
12/20/2020 15:15,6.665,
12/20/2020 15:20,6.675,
12/20/2020 15:25,6.685,
12/20/2020 15:30,6.693,
12/20/2020 15:35,6.699,
12/20/2020 15:40,6.704,
12/20/2020 15:45,6.707,
12/20/2020 15:50,6.71,
12/20/2020 15:55,6.711,
12/20/2020 16:00,6.71,
12/20/2020 16:05,6.708,
12/20/2020 16:10,6.706,
12/20/2020 16:15,6.704,
12/20/2020 16:20,6.701,
12/20/2020 16:25,6.699,
12/20/2020 16:30,6.697,
12/20/2020 16:35,6.695,
12/20/2020 16:40,6.694,
12/20/2020 16:45,6.693,
12/20/2020 16:50,6.692,
12/20/2020 16:55,6.692,
12/20/2020 17:00,6.692,
12/20/2020 17:05,6.692,
12/20/2020 17:10,6.693,
12/20/2020 17:15,6.695,
12/20/2020 17:20,6.697,
12/20/2020 17:25,6.699,
12/20/2020 17:30,6.7,
12/20/2020 17:35,6.703,
12/20/2020 17:40,6.705,
12/20/2020 17:45,6.707,
12/20/2020 17:50,6.71,
12/20/2020 17:55,6.714,
12/20/2020 18:00,6.718,
12/20/2020 18:05,6.722,
12/20/2020 18:10,6.727,
12/20/2020 18:15,6.732,
12/20/2020 18:20,6.737,
12/20/2020 18:25,6.743,
12/20/2020 18:30,6.748,
12/20/2020 18:35,6.754,
12/20/2020 18:40,6.759,
12/20/2020 18:45,6.765,
12/20/2020 18:50,6.771,
12/20/2020 18:55,6.776,
12/20/2020 19:00,6.78,
12/20/2020 19:05,6.786,
12/20/2020 19:10,6.79,
12/20/2020 19:15,6.795,
12/20/2020 19:20,6.8,
12/20/2020 19:25,6.805,
12/20/2020 19:30,6.809,
12/20/2020 19:35,6.812,
12/20/2020 19:40,6.816,
12/20/2020 19:45,6.819,
12/20/2020 19:50,6.823,
12/20/2020 19:55,6.826,
12/20/2020 20:00,6.829,
12/20/2020 20:05,6.832,
12/20/2020 20:10,6.835,
12/20/2020 20:15,6.837,
12/20/2020 20:20,6.84,
12/20/2020 20:25,6.842,
12/20/2020 20:30,6.845,
12/20/2020 20:35,6.848,
12/20/2020 20:40,6.851,
12/20/2020 20:45,6.853,
12/20/2020 20:50,6.856,
12/20/2020 20:55,6.858,
12/20/2020 21:00,6.86,
12/20/2020 21:05,6.863,
12/20/2020 21:10,6.865,
12/20/2020 21:15,6.868,
12/20/2020 21:20,6.87,
12/20/2020 21:25,6.872,
12/20/2020 21:30,6.874,
12/20/2020 21:35,6.876,
12/20/2020 21:40,6.878,
12/20/2020 21:45,6.88,
12/20/2020 21:50,6.882,
12/20/2020 21:55,6.883,
12/20/2020 22:00,6.885,
12/20/2020 22:05,6.886,
12/20/2020 22:10,6.888,
12/20/2020 22:15,6.889,
12/20/2020 22:20,6.89,
12/20/2020 22:25,6.892,
12/20/2020 22:30,6.893,
12/20/2020 22:35,6.894,
12/20/2020 22:40,6.895,
12/20/2020 22:45,6.896,
12/20/2020 22:50,6.897,
12/20/2020 22:55,6.898,
12/20/2020 23:00,6.899,
12/20/2020 23:05,6.9,
12/20/2020 23:10,6.901,
12/20/2020 23:15,6.902,
12/20/2020 23:20,6.902,
12/20/2020 23:25,6.903,
12/20/2020 23:30,6.903,
12/20/2020 23:35,6.904,
12/20/2020 23:40,6.904,
12/20/2020 23:45,6.905,
12/20/2020 23:50,6.906,
12/20/2020 23:55,6.906,
12/21/2020 0:00,6.906,
12/21/2020 0:05,6.906,
12/21/2020 0:10,6.906,
12/21/2020 0:15,6.906,
12/21/2020 0:20,6.906,
12/21/2020 0:25,6.906,
12/21/2020 0:30,6.906,
12/21/2020 0:35,6.906,
12/21/2020 0:40,6.906,
12/21/2020 0:45,6.906,
12/21/2020 0:50,6.907,
